date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:18:15	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.eot?	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfontd41d.eot	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
19:18:15	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.woff?v=4.7.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont3e6e.woff	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
19:18:15	165548/165548	---M--	200	added ('OK')	font/ttf	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.ttf?v=4.7.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont3e6e.ttf	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
19:18:16	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.svg?v=4.7.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont3e6e.svg	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
19:18:16	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.eot	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
19:18:16	30064/30064	---M--	200	added ('OK')	font/woff2	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff2	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
19:18:16	54056/54056	---M--	200	added ('OK')	font/ttf	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.ttf	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
19:18:16	81332/81332	---M--	200	added ('OK')	font/woff	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
19:18:17	239045/239045	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
19:18:17	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
19:18:17	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot?	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slickd41d.eot	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
19:18:18	1380/1380	---M--	200	added ('OK')	font/woff	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
19:18:18	1892/1892	---M--	200	added ('OK')	font/ttf	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
19:18:18	2152/2152	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
19:18:18	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/star.eot	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/star.eot	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.2.1)
19:18:19	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/star.eot?	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/stard41d.eot	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.2.1)
19:18:22	1304/1304	---M--	200	added ('OK')	font/woff	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/star.woff	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/star.woff	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.2.1)
19:18:22	1512/1512	---M--	200	added ('OK')	font/ttf	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/star.ttf	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/star.ttf	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.2.1)
19:18:23	1391/1391	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2018%20Apr%202019%2012:58:27%20GMT	https://ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/star.svg	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/themes/oceanwp/assets/fonts/star/star.svg	(from https://ant3dprinting.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min.css?ver=5.2.1)
19:18:23	137104/137104	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2029%20May%202019%2000:57:39%20GMT	https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?4.3.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc9e4.eot	(from https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=4.3.0)
19:18:23	60032/60032	---M--	200	added ('OK')	font/woff2	date:Wed,%2029%20May%202019%2000:57:39%20GMT	https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?4.3.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc9e4.woff2	(from https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=4.3.0)
19:18:23	72256/72256	---M--	200	added ('OK')	font/woff	date:Wed,%2029%20May%202019%2000:57:39%20GMT	https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?4.3.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc9e4.woff	(from https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=4.3.0)
19:18:24	136944/136944	---M--	200	added ('OK')	font/ttf	date:Wed,%2029%20May%202019%2000:57:39%20GMT	https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?4.3.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc9e4.ttf	(from https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=4.3.0)
19:18:24	200132/200132	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2029%20May%202019%2000:57:39%20GMT	https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?4.3.0	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc9e4.svg	(from https://ant3dprinting.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=4.3.0)
19:18:24	3853/3853	---M--	200	added ('OK')	image/png	date:Mon,%2020%20May%202019%2000:57:43%20GMT	https://ant3dprinting.com/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	(from https://ant3dprinting.com/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.2.1)
19:18:25	159/159	---M--	200	added ('OK')	image/png	date:Mon,%2020%20May%202019%2000:57:43%20GMT	https://ant3dprinting.com/wp-content/plugins/ocean-extra/assets/img/flickr.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/ocean-extra/assets/img/flickr.png	(from https://ant3dprinting.com/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.2.1)
19:18:25	605604/605604	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20May%202019%2000:17:17%20GMT	https://ant3dprinting.com/wp-content/uploads/2019/05/DSC_3301-3.jpg	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/2019/05/DSC_3301-3.jpg	(from https://ant3dprinting.com/wp-content/uploads/elementor/css/post-442.css?ver=1559262490)
19:18:25	4529/4529	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2001:04:53%20GMT	https://ant3dprinting.com/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:25	10063/10063	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2001:04:53%20GMT	https://ant3dprinting.com/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:26	1318/1318	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2001:04:53%20GMT	https://ant3dprinting.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite.png?5	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-spritee4da.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:26	2076/2076	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2001:04:53%20GMT	https://ant3dprinting.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2x.png?5	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2xe4da.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:26	1009/1009	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2001:04:53%20GMT	https://ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:26	1944/1944	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2001:04:53%20GMT	https://ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:26	5704/5704	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2001:04:53%20GMT	https://ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:27	2039/2039	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2001:04:53%20GMT	https://ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:27	2072/2072	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2001:04:53%20GMT	https://ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:27	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	https://secure.gravatar.com/images/grav-share-sprite.png	C:/Code/ant-3dprinting/AnT-3Dprinting/secure.gravatar.com/images/grav-share-sprite.png	(from https://ant3dprinting.com/wp-content/plugins/jetpack/css/jetpack.css?ver=7.3.1)
19:18:28	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2031%20May%202019%2002:18:26%20GMT	http://pixel.wp.com/t.gif?	C:/Code/ant-3dprinting/AnT-3Dprinting/pixel.wp.com/td41d.gif	(from https://stats.wp.com/s-201922.js)
19:18:28	6165/6165	---M--	200	added ('OK')	text/css	date:Fri,%2031%20May%202019%2001:39:42%20GMT	https://ant3dprinting.com/wp-content/uploads/elementor/css/post-56.css?ver=1559266782	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/elementor/css/post-56a628.css	(from https://ant3dprinting.com/quote/)
19:18:30	2205/2205	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:18:27%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fquote%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed84a1.json	(from https://ant3dprinting.com/quote/)
19:18:31	2302/2302	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:18:28%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fquote%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embedd739	(from https://ant3dprinting.com/quote/)
19:18:31	19315/19315	---M--	200	added ('OK')	image/png	etag:%2232864e631e855e94%22	https://i2.wp.com/ant3dprinting.com/wp-content/uploads/2019/05/Instant-Quote.png?fit=1263%2C1169&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i2.wp.com/ant3dprinting.com/wp-content/uploads/2019/05/Instant-Quotea43c.png	(from https://ant3dprinting.com/quote/)
19:18:32	34323/34323	---M--	200	added ('OK')	image/png	etag:%22f72f6cce0662cbf3%22	https://i0.wp.com/ant3dprinting.com/wp-content/uploads/2019/05/Manual-Quote-1.png?fit=1255%2C1218&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i0.wp.com/ant3dprinting.com/wp-content/uploads/2019/05/Manual-Quote-1235c.png	(from https://ant3dprinting.com/quote/)
19:18:32	3778/3778	---M--	200	added ('OK')	text/css	date:Thu,%2030%20May%202019%2000:27:11%20GMT	https://ant3dprinting.com/wp-content/uploads/elementor/css/post-594.css?ver=1559176031	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/elementor/css/post-5946d82.css	(from https://ant3dprinting.com/info/)
19:18:33	67089/67089	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:30%20GMT	https://ant3dprinting.com/manual-quote/	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/manual-quote/index.html	(from https://ant3dprinting.com/quote/)
19:18:34	2200/2200	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:18:31%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Finfo%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed9307.json	(from https://ant3dprinting.com/info/)
19:18:35	2297/2297	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:18:33%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Finfo%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embedc470	(from https://ant3dprinting.com/info/)
19:18:36	35289/35289	---M--	200	added ('OK')	text/css	date:Tue,%2006%20Nov%202018%2006:26:22%20GMT	https://ant3dprinting.com/wp-content/plugins/wpforms/assets/css/wpforms-full.css?ver=1.4.9	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/wpforms/assets/css/wpforms-fulle29d.css	(from https://ant3dprinting.com/contact/)
19:18:36	2594/2594	---M--	200	added ('OK')	text/css	date:Fri,%2031%20May%202019%2002:17:54%20GMT	https://ant3dprinting.com/wp-content/uploads/elementor/css/post-18.css?ver=1559269074	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/elementor/css/post-187383.css	(from https://ant3dprinting.com/contact/)
19:18:37	66800/66800	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:34%20GMT	https://ant3dprinting.com/contact/?v=7516fd43adaa	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/contact/index34af.html	(from https://ant3dprinting.com/info/)
19:18:37	2215/2215	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:18:35%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fcontact%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed377b.json	(from https://ant3dprinting.com/contact/)
19:18:38	2312/2312	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:18:36%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fcontact%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embedce4e	(from https://ant3dprinting.com/contact/)
19:18:39	5435/5435	---M--	200	added ('OK')	image/png	etag:%226b122859844d1e5b%22	https://i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/11/AntLogoPng.png?fit=400%2C400&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i0.wp.com/ant3dprinting.com/wp-content/uploads/2018/11/AntLogoPnga87c.png	(from https://ant3dprinting.com/contact/)
19:18:39	23024/23024	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Nov%202018%2006:26:22%20GMT	https://ant3dprinting.com/wp-content/plugins/wpforms/assets/js/jquery.validate.min.js?ver=1.15.1	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/wpforms/assets/js/jquery.validate.min24fc.js	(from https://ant3dprinting.com/contact/)
19:18:39	72621/72621	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Nov%202018%2006:26:22%20GMT	https://ant3dprinting.com/wp-content/plugins/wpforms/assets/js/jquery.inputmask.bundle.min.js?ver=4.0.0-beta.24	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/wpforms/assets/js/jquery.inputmask.bundle.min0e07.js	(from https://ant3dprinting.com/contact/)
19:18:39	27722/27722	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Nov%202018%2006:26:22%20GMT	https://ant3dprinting.com/wp-content/plugins/wpforms/assets/js/wpforms.js?ver=1.4.9	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/plugins/wpforms/assets/js/wpformse29d.js	(from https://ant3dprinting.com/contact/)
19:18:40	86952/86952	---MCZ	200	added ('OK')	text/html	date:Fri,%2031%20May%202019%2002:18:37%20GMT	https://ant3dprinting.com/general-terms-and-conditions/?v=7516fd43adaa	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/general-terms-and-conditions/index34af.html	(from https://ant3dprinting.com/contact/)
19:18:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20May%202019%2002:18:37%20GMT	https://ant3dprinting.com/contact/%22https://ant3dprinting.com/general-terms-and-conditions/?v=7516fd43adaa%22>Terms	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/contact/_https_/ant3dprinting.com/general-terms-and-conditions/indexa06f.html	(from https://ant3dprinting.com/contact/)
19:18:41	2272/2272	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:18:38%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fgeneral-terms-and-conditions%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed69b2.json	(from https://ant3dprinting.com/general-terms-and-conditions/)
19:18:42	2369/2369	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:18:39%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fgeneral-terms-and-conditions%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed06d7	(from https://ant3dprinting.com/general-terms-and-conditions/)
19:18:42	9666/9666	---M--	200	added ('OK')	text/css	date:Fri,%2031%20May%202019%2001:36:58%20GMT	https://ant3dprinting.com/wp-content/uploads/elementor/css/post-409.css?ver=1559266618	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-content/uploads/elementor/css/post-40995c1.css	(from https://ant3dprinting.com/process-and-materials/)
19:18:43	2288/2288	---MC-	200	added ('OK')	application/json	date:Fri,%2031%20May%202019%2002:18:41%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fprocess-and-materials%2F	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed8652.json	(from https://ant3dprinting.com/process-and-materials/)
19:18:44	2385/2385	---MC-	200	added ('OK')	text/xml	date:Fri,%2031%20May%202019%2002:18:42%20GMT	https://ant3dprinting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fant3dprinting.com%2Fprocess-and-materials%2F&format=xml	C:/Code/ant-3dprinting/AnT-3Dprinting/ant3dprinting.com/wp-json/oembed/1.0/embed16c3	(from https://ant3dprinting.com/process-and-materials/)
19:18:44	22338/22338	---M--	200	added ('OK')	image/jpeg	etag:%220a7fff7530d66dab%22	https://i1.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/image2.jpeg?resize=150%2C150&ssl=1	C:/Code/ant-3dprinting/AnT-3Dprinting/i1.wp.com/ant3dprinting.com/wp-content/uploads/2018/12/image2465b.jpg	(from https://ant3dprinting.com/process-and-materials/)
